firstNames,familyName,program,id,idString,password,username,isTeacher,isAdmin,isStudent
Taru-Maija,Vuopala,BIO6,7913,utu:7913,tv1234,tamavu,0,0,1
Savva,Laitamäki,FYS,7915,utu:7915,sl1234,salait,0,0,1
Umut Aidin Yavuz,Elomaa,FYS3,7916,utu:7916,ue1234,umaiya,0,0,1
Sanja Heliä Juulia,Karisaari,KUL3,7919,utu:7919,sk1234,sahejk,0,0,1
Nils-Christian,Böling,TER2,7926,utu:7926,nb1234,nichbl,0,0,1
Octavio Blessing Clément,Lövholm,TEK,7929,utu:7929,ol1234,ocblcl,0,0,1
Marianthi Dina Miimu,Somppi,LAS,7937,utu:7937,ms1234,madimi,0,0,1
Ailu Ishaaq Thure,Yli-Mäyry,TAL,7941,utu:7941,ay1234,aiisth,0,0,1
Olli-Juhani Benyam,Purontaka,TAL2,7947,utu:7947,op1234,oljube,0,0,1
Ofek Edmond Esper,Iivari,SAK,7955,utu:7955,oi1234,ofedes,0,0,1
Nasim Esin,Usva,MAS,7957,utu:7957,nu1234,naesus,0,0,1
Faisal Robin Teijonpoika,Maukkonen,NAI,7963,utu:7963,fm1234,farote,0,0,1
Mubarak Aate,Kisonen,TER,7964,utu:7964,mk1234,muaaki,0,0,1
Adolfiina Piia-Maarit,Ali-Jaakkola,GEO2,7973,utu:7973,aa1234,adpima,0,0,1
Clas Sahib Jérôme,Mertsola,ESP,7978,utu:7978,cm1234,clsajr,0,0,1
Gaabriel Arttu Penna,Boelius,KAS5,7979,utu:7979,gb1234,gaarpe,0,0,1
Jennah Miima Salim,Järvikylä,SOS2,7980,utu:7980,jj1234,jemisa,0,0,1
Roni Gentian Utujoutsi,Isberg,TER2,7989,utu:7989,ri1234,rogeut,0,0,1
Ndeye,Halmi,BIO4,7998,utu:7998,nh1234,ndhalm,0,0,1
Asarias,Brunner,MOL3,8008,utu:8008,ab1234,asbrun,0,0,1
Jose Vittorio,Korpijaakko,GEO2,8016,utu:8016,jk1234,joviko,0,0,1
Anna-Kaisa Mileah,Luhtasaari,KOU,8020,utu:8020,al1234,ankami,0,0,1
Adedayo Aato Ragnarsson,Perkkilä,KAU3,8029,utu:8029,ap1234,adaara,0,0,1
Nils-Johan Berthold,Järvinen,KAS5,8038,utu:8038,nj1234,nijobe,0,0,1
Helmuth Hampus Alden,Mäki-Lohiluoma,KAU2,8039,utu:8039,hm1234,hehaal,0,0,1
Radouane Ramiro Tyr,Sakara,BIO4,8040,utu:8040,rs1234,raraty,0,0,1
Sangar Kallio Miquel,Erme,MOL2,8044,utu:8044,se1234,sakami,0,0,1
Raija-Anneli Marke,Hardy,MAA,8048,utu:8048,rh1234,raanma,0,0,1
Anuradha Eufrosiina Khadijo,Tammisalo,TAL5,8058,utu:8058,at1234,aneukh,0,0,1
Mickaël,Hyrkkönen,TIE,8062,utu:8062,mh1234,mihyrk,0,0,1
Öjvind Veerne Ghulam,Linna,POH,8069,utu:8069,öl1234,jvvegh,0,0,1
Nhung,Lasala,GEO,8074,utu:8074,nl1234,nhlasa,0,0,1
Marko-Juhani Abdiqafar,Rejström,TOI,8077,utu:8077,mr1234,majuab,0,0,1
Lionel,Meriö,TAL3,8084,utu:8084,lm1234,limeri,0,0,1
Jevgenija Isobel Markareetta,Tähkäpää,VEN,8090,utu:8090,jt1234,jeisma,0,0,1
Elisbeth Ornella Tho,Haukipuro,MAA,8094,utu:8094,eh1234,elorth,0,0,1
Karl-Emil,Kalliojärvi,KAS4,8101,utu:8101,kk1234,kaemka,0,0,1
Ardita Lucía Zenita,Nimetön,YLE2,8103,utu:8103,an1234,arluze,0,0,1
Tuure Ameen Hjalmar,Runsten,ASI,8105,utu:8105,tr1234,tuamhj,0,0,1
Lottaliina,Demasör,TIE2,8106,utu:8106,ld1234,lodema,0,0,1
Ilias Timeo Deepak,Markelin,TOI,8113,utu:8113,im1234,iltide,0,0,1
Matei Eero-Matti,Lantto,MAS,8123,utu:8123,ml1234,maeema,0,0,1
Jari-Markus Eicca,Rikka,SOS2,8127,utu:8127,jr1234,jamaei,0,0,1
Mindi Unelma Antoniina,Nietosjärvi,ASI,8129,utu:8129,mn1234,miunan,0,0,1
Jari-Seppo Hardi,Vuohelainen,POH,8139,utu:8139,jv1234,jaseha,0,0,1
Cleo Tipsu Léna,Valasti,GEO,8141,utu:8141,cv1234,cltiln,0,0,1
Ömer Anti Ilarinpoika,Myhkyrä,LOG,8145,utu:8145,öm1234,meanil,0,0,1
Jenissa,Ollula,LUO,8150,utu:8150,jo1234,jeollu,0,0,1
Julia,Forsström,LAS3,8158,utu:8158,jf1234,jufors,0,0,1
Noreen Ingmarie Thora,Grind,LOG,8165,utu:8165,ng1234,nointh,0,0,1
Sofianna Minya Lehtonen,Rannankari,KEM,8173,utu:8173,sr1234,somile,0,0,1
Bashar Abdirahim Hawre,Kinnunen,KUL3,8178,utu:8178,bk1234,baabha,0,0,1
Petro Sebastian Armani,Niiniviita,KAU3,8187,utu:8187,pn1234,pesear,0,0,1
Fei Asrin Tirliina,Sarpola,VEN,8192,utu:8192,fs1234,feasti,0,0,1
Taini,Celik,TER,8194,utu:8194,tc1234,taceli,0,0,1
Mirje Riin Fartun,Yli-Junnila,FOL,8196,utu:8196,my1234,mirifa,0,0,1
Molly Kaarina Tamila,Isola,TER,8203,utu:8203,mi1234,mokata,0,0,1
Iwona Asta-Maria,Gers,KAU3,8213,utu:8213,ig1234,iwasma,0,0,1
Teija-Tiina Anneliese,Nostaja,TAL5,8215,utu:8215,tn1234,tetian,0,0,1
Heiko Onni-Mikael,Salonvaara,KAS3,8221,utu:8221,hs1234,heonmi,0,0,1
Sven-Johan Liinus,Kuzmin,SOS4,8231,utu:8231,sk1234,svjoli,0,0,1
Yasmeen Sanniina Sumayo,Oravisjärvi,KEM2,8239,utu:8239,yo1234,yasasu,0,0,1
Landon Bastian Tahvana,Sikala,TIE6,8244,utu:8244,ls1234,labata,0,0,1
Neda,Knaapi,KIR,8249,utu:8249,nk1234,neknaa,0,0,1
Vesamatti Tu,Federley,SAK,8251,utu:8251,vf1234,vetufe,0,0,1
Maj-Len Riikamari,Mahlakaarto,KAN,8261,utu:8261,mm1234,maleri,0,0,1
Ermo Byron,Ellenberg,POL3,8269,utu:8269,ee1234,erbyel,0,0,1
Mari-Anni Alic,Prykäri,LAS3,8277,utu:8277,mp1234,maanal,0,0,1
Tuulo Amadu Luan,Hoteila,BIO2,8278,utu:8278,th1234,tuamlu,0,0,1
Laura-Johanna Lippe,Kaunio,KEM,8281,utu:8281,lk1234,lajoli,0,0,1
Saied Edvartti Jobi,Malhonen,GEO2,8290,utu:8290,sm1234,saedjo,0,0,1
Wilhard,Tulisalmi,PSY,8299,utu:8299,wt1234,wituli,0,0,1
Elenore Renatte Raakel,Rantakivi,KUL,8308,utu:8308,er1234,elrera,0,0,1
Kaaperi,Takatupa,SUO4,8312,utu:8312,kt1234,kataka,0,0,1
Seita,Ämtö,KUL,8314,utu:8314,sä1234,seitmt,0,0,1
Rambo Eetunpoika Joppe,Mukkala,PSY,8318,utu:8318,rm1234,raeejo,0,0,1
Ros-Maj Nneoma,Vahteristo,TER,8322,utu:8322,rv1234,romann,0,0,1
Vitali Aamo Leutrim,Nurttila,BIO2,8324,utu:8324,vn1234,viaale,0,0,1
Snezhana Danja Leya,Maaskola,FYS4,8325,utu:8325,sm1234,sndale,0,0,1
Harriett Tiinamaria Kaire,Salmensuo,MED2,8329,utu:8329,hs1234,hatika,0,0,1
Oke Wing Markus,Vivolin,SOS2,8336,utu:8336,ov1234,okwima,0,0,1
Charlot Katri Saila,Juutinen,POL,8344,utu:8344,cj1234,chkasa,0,0,1
Andeliina Kaisa-Maija,Sinisaari,ELI,8349,utu:8349,as1234,ankama,0,0,1
Ilsa Mari-Minttu,Kauri,TAI,8354,utu:8354,ik1234,ilmami,0,0,1
Aapo-Matti Thabo,Peuranen,TAL5,8361,utu:8361,ap1234,aamath,0,0,1
Pontus Karl Raito,Launiainen,GEO,8368,utu:8368,pl1234,pokara,0,0,1
Clarence Mohiadin Jalle,Brigatti,POL3,8377,utu:8377,cb1234,clmoja,0,0,1
Maruna Emmi-Juulia,Peltotupa,MAA,8380,utu:8380,mp1234,maemju,0,0,1
Elsa-Maija Zoya,Kaikula,ESP,8388,utu:8388,ek1234,elmazo,0,0,1
Paula-Kaisa Lila,Patinen,MON,8392,utu:8392,pp1234,pakali,0,0,1
Shlomo Bryan,Tawast,GEO,8393,utu:8393,st1234,shbrta,0,0,1
Anto Shaan,Töykkälä,GEO,8394,utu:8394,at1234,anshty,0,0,1
Karipekka,Brinck,BIO4,8402,utu:8402,kb1234,kabrin,0,0,1
Rahand Magdy Killian,Roine,KAU,8404,utu:8404,rr1234,ramaki,0,0,1
Yasin Koitto M,Ylä-Vannesluoma,GEO,8405,utu:8405,yy1234,yakomy,0,0,1
Neko Holgerson,Puonti,KEM,8413,utu:8413,np1234,nehopu,0,0,1
Alban Camil Ethan,Kevarinmäki,JOH,8415,utu:8415,ak1234,alcaet,0,0,1
Leonie Florencia Karli,Harjuoja,KOU,8416,utu:8416,lh1234,leflka,0,0,1
Annuliina Elettra Bina,Kaakkola,SAK,8420,utu:8420,ak1234,anelbi,0,0,1
Canan Melek Mathilda,Seessalo,KAS4,8429,utu:8429,cs1234,camema,0,0,1
Andres Keke Leroy,Karpio,TAI,8430,utu:8430,ak1234,ankele,0,0,1
Rui,Vähäkari,FIL,8432,utu:8432,rv1234,ruvhka,0,0,1
Ekku Rabih Cristiano,Jousinen,KAU3,8434,utu:8434,ej1234,ekracr,0,0,1
Kalevintytär Emil Rene,Kaltto,KAS4,8441,utu:8441,kk1234,kaemre,0,0,1
Petrit Arin,Hasunen,TIE,8450,utu:8450,ph1234,pearha,0,0,1
Rolle Hoi,Honkatukia,KOU,8453,utu:8453,rh1234,rohoho,0,0,1
Abdiaziz Rauha,Mätinki,YRI,8454,utu:8454,am1234,abramt,0,0,1
Keyf Raluca Otontytär,Dao,MOL3,8459,utu:8459,kd1234,keraot,0,0,1
Doris Sonia,Jetsonen,KIE,8469,utu:8469,dj1234,dosoje,0,0,1
Elaha,Korpikoski,USK,8472,utu:8472,ek1234,elkorp,0,0,1
Virva-Tuuli Ornella,Ahonkivi,MOL,8474,utu:8474,va1234,vituor,0,0,1
Tea Tiina-Tuulikki,Aropaltio,TER,8484,utu:8484,ta1234,tetitu,0,0,1
Jefferson Raffaele,Koro,TOI,8489,utu:8489,jk1234,jerako,0,0,1
Obi Asto,Raulahti,MOL3,8493,utu:8493,or1234,obasra,0,0,1
Pirjo-Anneli María,Iso-Markku,KRE,8497,utu:8497,pi1234,pianma,0,0,1
Abdulmajid Uula Johanna,Mikkolainen,INT,8504,utu:8504,am1234,abuujo,0,0,1
Olofsdotter Lo,Paulasto,SUO4,8510,utu:8510,op1234,ollopa,0,0,1
Younan Cristo,Kaikula,POL,8516,utu:8516,yk1234,yocrka,0,0,1
Heikki-Oskari Velimir,Tienaho,YMP,8525,utu:8525,ht1234,heosve,0,0,1
Anna-Pia,Sinisilta,SUO,8529,utu:8529,as1234,anpisi,0,0,1
Sunday Franceska Viola,Tavikainen,SUO,8539,utu:8539,st1234,sufrvi,0,0,1
Mirian,Telsavaara,YLE2,8545,utu:8545,mt1234,mitels,0,0,1
Belle Milse,Weck,FYS3,8548,utu:8548,bw1234,bemiwe,0,0,1
Dani,Lagercrantz,TOI,8557,utu:8557,dl1234,dalage,0,0,1
Ilpontytär,Osa,LUO2,8560,utu:8560,io1234,ilposa,0,0,1
Jukka-Tapio Gianni,Roikola,JOH2,8563,utu:8563,jr1234,jutagi,0,0,1
Wilmiina Heli Reneé,Perjus,KAS4,8569,utu:8569,wp1234,wihere,0,0,1
Esosa Lembit Valerii,Hagback,SAK,8579,utu:8579,eh1234,esleva,0,0,1
Thom Sadije Soila,Tähkänen,EKO,8588,utu:8588,tt1234,thsaso,0,0,1
Fadhil Ammar Petriikka,Nokso-Koivisto,USK,8598,utu:8598,fn1234,faampe,0,0,1
Vivan Effia S,Karmala,TAI,8602,utu:8602,vk1234,viefsk,0,0,1
Antti-Pekka Olti,Remes,KAS3,8603,utu:8603,ar1234,anpeol,0,0,1
Alim Tha Axeli,Isohookana,LAS,8609,utu:8609,ai1234,althax,0,0,1
Esaijas,Alakorpi,SUO2,8619,utu:8619,ea1234,esalak,0,0,1
Rain Iisac,Heikinaho,ARK,8620,utu:8620,rh1234,raiihe,0,0,1
Zakariye Balázs Caro,Roselli,TIL,8625,utu:8625,zr1234,zabaca,0,0,1
Adela Sowda Stella,Heliranta,MUS,8633,utu:8633,ah1234,adsost,0,0,1
Farideh Ulrike Cathryn,Ankkuri,OIK,8638,utu:8638,fa1234,faulca,0,0,1
Dominik,Ohlsbom,ASI,8646,utu:8646,do1234,doohls,0,0,1
Senad Mauri Juhi,Hirvikallio,KIE2,8656,utu:8656,sh1234,semaju,0,0,1
Parker Feetu Bahgat,Liimakka,GEO2,8664,utu:8664,pl1234,pafeba,0,0,1
Ida-Marie Misella,Rusama,TAL4,8666,utu:8666,ir1234,idmami,0,0,1
Ilaf Vjollca Zelal,Palinsaari,LUO2,8671,utu:8671,ip1234,ilvjze,0,0,1
Louna Vanna Danuta,Knif,USK,8673,utu:8673,lk1234,lovada,0,0,1
Kawa Saiga Tuovi,Södergård,MED2,8676,utu:8676,ks1234,kasatu,0,0,1
Kontio Jean Kusti,Sallanen,TAL5,8682,utu:8682,ks1234,kojeku,0,0,1
Alwa Olympia,Jyrä,POL3,8692,utu:8692,aj1234,aloljy,0,0,1
Rinaldo Behar Torstenson,Iilomo,SUO2,8696,utu:8696,ri1234,ribeto,0,0,1
Dren Deniss George,Nevantaus,LAS3,8702,utu:8702,dn1234,drdege,0,0,1
Kosmos Tero-Matti,Beloff,MUS,8707,utu:8707,kb1234,kotema,0,0,1
Ciya,Mieskonen,SUO3,8714,utu:8714,cm1234,cimies,0,0,1
Miralda Viktooria Esma,Wallendahl,VEN,8716,utu:8716,mw1234,mivies,0,0,1
Tuula-Marita Chanel,Tarvas,MED2,8718,utu:8718,tt1234,tumach,0,0,1
Sebastián Agner Nasri,Notkola,POH,8721,utu:8721,sn1234,seagna,0,0,1
Samet Kelpo Leonar,Itäsaari,MAR,8726,utu:8726,si1234,sakele,0,0,1
Briana Danae Ottiilia,Sotikov,KIR,8735,utu:8735,bs1234,brdaot,0,0,1
Riccardo,Tarhanen,KEM2,8741,utu:8741,rt1234,ritarh,0,0,1
Jo Björnsson Grzegorz,Tökkäri,KEM,8751,utu:8751,jt1234,jobjgr,0,0,1
Adar,Knihtilä,POL,8755,utu:8755,ak1234,adknih,0,0,1
Gang Frithiof Aditya,Doan,SUO4,8759,utu:8759,gd1234,gafrad,0,0,1
Rein Kauno Samiel,Keski-Rahkonen,LUO2,8765,utu:8765,rk1234,rekasa,0,0,1
Verona Ranim Gunhild,Itäniemi,TIE7,8771,utu:8771,vi1234,veragu,0,0,1
Villjam Juel Oula,Lind,MAT,8780,utu:8780,vl1234,vijuou,0,0,1
Tiinamaria Sinervo Haniya,Alamehtä,SUO3,8784,utu:8784,ta1234,tisiha,0,0,1
Anna-Liisa Elisa,Karpansalo,SOS,8792,utu:8792,ak1234,anliel,0,0,1
Qusay Imad,Björses,EKO,8799,utu:8799,qb1234,quimbj,0,0,1
Rabih Arnon,Samola,BIO3,8807,utu:8807,rs1234,raarsa,0,0,1
Krista-Maarit Hira,Posio,TAL4,8817,utu:8817,kp1234,krmahi,0,0,1
Seraphina Heta-Liisa,Piekkanen,KAN2,8820,utu:8820,sp1234,seheli,0,0,1
Shahriar,Matinmikko,NAI,8825,utu:8825,sm1234,shmati,0,0,1
Pirit Araceli Jadeliina,Valento,KIE2,8827,utu:8827,pv1234,piarja,0,0,1
Fethi Veli-Jussi,Karjaluoto,TAL3,8832,utu:8832,fk1234,feveju,0,0,1
Arbenita Pihlaja Junita,Havas,ASI,8835,utu:8835,ah1234,arpiju,0,0,1
Wahida Alannah Terri,Manselius,ARK2,8844,utu:8844,wm1234,waalte,0,0,1
Anna-Mai,Varpula,TAL4,8850,utu:8850,av1234,anmava,0,0,1
Ukko-Ilmari Wisdom,Renholm,FIL,8854,utu:8854,ur1234,ukilwi,0,0,1
Arne Muhammad Luther,Kivirinta,POH,8864,utu:8864,ak1234,armulu,0,0,1
Georgios Luciano,Haapamaa,LAT,8872,utu:8872,gh1234,geluha,0,0,1
Vitaliy Abdulrahim Lai,Kaukovalta,TIE3,8877,utu:8877,vk1234,viabla,0,0,1
Riitta-Mari Eevantytär,Kuurola,MON,8884,utu:8884,rk1234,rimaee,0,0,1
Lenni-Kalle Bruuno,Laukka,VAL,8888,utu:8888,ll1234,lekabr,0,0,1
Enrika Pinja-Liisa,Länsimäki,FYS4,8894,utu:8894,el1234,enpili,0,0,1
Venneri Vilhelm Valeri,Orjala,RAN,8903,utu:8903,vo1234,veviva,0,0,1
Riku-Petteri Askhab,Kuoksa,TEO,8907,utu:8907,rk1234,ripeas,0,0,1
Vennu Hartte Paolo,Heinä,TIE2,8914,utu:8914,vh1234,vehapa,0,0,1
Pia-Marita Erda,Aittakumpu,TIE,8918,utu:8918,pa1234,pimaer,0,0,1
Ruuti Hjalmar Li,Tiittanen,EKO,8924,utu:8924,rt1234,ruhjli,0,0,1
Kerensa Juhanna Beatriz,Kaspersson,MAA2,8928,utu:8928,kk1234,kejube,0,0,1
Qadir,Mäkäläinen,FOL,8935,utu:8935,qm1234,qamkli,0,0,1
Edvina Lourdes Comfort,Tiusanen,TIE2,8938,utu:8938,et1234,edloco,0,0,1
Marttina Suhaila Dilara,Mantere,ENG,8946,utu:8946,mm1234,masudi,0,0,1
Jan-Oscar Egon,Lentonen,EKO,8948,utu:8948,jl1234,jaoseg,0,0,1
Jarimatti,Avellan,BIO,8958,utu:8958,ja1234,jaavel,0,0,1
Lajos,Pätiälä,JOH,8959,utu:8959,lp1234,laptil,0,0,1
Nina-Riitta Sunneva,Kamara,KOT,8967,utu:8967,nk1234,nirisu,0,0,1
Orhan Jasim,Veromaa,BIO,8968,utu:8968,ov1234,orjave,0,0,1
Daven Tiit Janko,Al Take,NAI,8974,utu:8974,da1234,datija,0,0,1
Sakris Jone,Bayat,TEO,8983,utu:8983,sb1234,sajoba,0,0,1
Aliisa Inna-Maria,Uusi-Ranta,KEM2,8986,utu:8986,au1234,alinma,0,0,1
Eenok Gard,Kronman,TER,8990,utu:8990,ek1234,eegakr,0,0,1
Mikko-Aleksi Toprak,Hakatie,EKO,8998,utu:8998,mh1234,mialto,0,0,1
Toimi Jan-Axel,Andelin,TAL5,9004,utu:9004,ta1234,tojaax,0,0,1
Juha Hilal Louie,Korventaus,TIE5,9006,utu:9006,jk1234,juhilo,0,0,1
Oskarinpoika Miikkael Jaspar,Valkeeniemi,SOS,9007,utu:9007,ov1234,osmija,0,0,1
Asir Ask Perttyli,Ahjoniemi,GEO,9014,utu:9014,aa1234,asaspe,0,0,1
Janne Ghasem,Monthan,HAM,9017,utu:9017,jm1234,jaghmo,0,0,1
Maria-Theresa Sirke,Sonkkila,BIO3,9026,utu:9026,ms1234,mathsi,0,0,1
Adut Abir Riim,Patajoki,MAT,9031,utu:9031,ap1234,adabri,0,0,1
Anttila Sadija Evgenia,Paksu,POL2,9041,utu:9041,ap1234,ansaev,0,0,1
Calvin Kuu Kaapriel,Adam,YMP,9046,utu:9046,ca1234,cakuka,0,0,1
Sara-Sofia Eri,Brummer,PSY,9054,utu:9054,sb1234,sasoer,0,0,1
Klim Kaleb Mustapha,Sparv,SUO3,9060,utu:9060,ks1234,klkamu,0,0,1
Dalal Sani,Majonen,EKO,9068,utu:9068,dm1234,dasama,0,0,1
Pami Marya Kiki,Zweygberg,FYS,9071,utu:9071,pz1234,pamaki,0,0,1
Waltter Steinar Andrejevitch,Piminäinen,POL3,9076,utu:9076,wp1234,wastan,0,0,1
Veertti Thim,Ketoniemi,TAI,9086,utu:9086,vk1234,vethke,0,0,1
Antonis Hicham Miitrei,Lempinen,KAS4,9095,utu:9095,al1234,anhimi,0,0,1
Joaquin,Veintie,YMP,9100,utu:9100,jv1234,jovein,0,0,1
Marcia,Höckerstedt,TOI,9105,utu:9105,mh1234,mahcke,0,0,1
Nouh Sharmarke Ikenna,Jeminen,LOG,9107,utu:9107,nj1234,noshik,0,0,1
Yao,Branders,LUO2,9109,utu:9109,yb1234,yabran,0,0,1
Henrich Jace,Levanto,KEM,9110,utu:9110,hl1234,hejale,0,0,1
Haure Kit Chaim,Sointula,KAU,9120,utu:9120,hs1234,hakich,0,0,1
Ernesti Kwok Lenni,Saarikalle,MOL2,9127,utu:9127,es1234,erkwle,0,0,1
Vasiljevna,Rautauoma,LOG,9130,utu:9130,vr1234,varaut,0,0,1
Jaafar Jürgen Arno,Flink,PSY,9135,utu:9135,jf1234,jajrar,0,0,1
Elisi,Rothberg,LUO,9140,utu:9140,er1234,elroth,0,0,1
Sinikka-Liisa Ansu,Östersund,MAT2,9145,utu:9145,sö1234,silian,0,0,1
Bahadur,Nurmio,MED2,9150,utu:9150,bn1234,banurm,0,0,1
Vikash,Raati,TUR,9153,utu:9153,vr1234,viraat,0,0,1
Emerentia,Muhos,TAI,9154,utu:9154,em1234,emmuho,0,0,1
Kaveh Rikunpoika Indiana,Paadar,YRI2,9155,utu:9155,kp1234,kariin,0,0,1
Mara Viida,Itävaara,KEM2,9164,utu:9164,mi1234,maviit,0,0,1
Ray Joacim,Ahlfors,MOL3,9165,utu:9165,ra1234,rajoah,0,0,1
Miguel Safi Enoch,Aaltola,MAA2,9168,utu:9168,ma1234,misaen,0,0,1
Bassam,Aineslahti,KAN,9173,utu:9173,ba1234,baaine,0,0,1
Ulf Silva,Gardemeister,KAU3,9178,utu:9178,ug1234,ulsiga,0,0,1
Shyam Stigsson Adib,Mannil,ESP,9187,utu:9187,sm1234,shstad,0,0,1
Feng,Koskiaho,BIO3,9194,utu:9194,fk1234,fekosk,0,0,1
Päivikki Begard,Shala,ESP,9202,utu:9202,ps1234,pibesh,0,0,1
Hiwa Sigmund Allu,Ruokolainen,FYS2,9208,utu:9208,hr1234,hisial,0,0,1
Miu Melania Nemi,Reinilä,KAS5,9218,utu:9218,mr1234,mimene,0,0,1
Rosa-Mariia,Hedborg,GEO2,9223,utu:9223,rh1234,romahe,0,0,1
Lynda Miljaana,Ahlvik-Fors,SOS2,9228,utu:9228,la1234,lymiah,0,0,1
Maria-Elena Hamad,Malmstedt,ARK2,9236,utu:9236,mm1234,maelha,0,0,1
Qadar Ryszard Dang,Puuronen,KAU4,9241,utu:9241,qp1234,qaryda,0,0,1
Mac,Kopeli,ARK,9244,utu:9244,mk1234,makope,0,0,1
Jeff,Vainio-Mattila,TIE7,9245,utu:9245,jv1234,jevain,0,0,1
Kim-Peter Hanski,Branders,KIR,9246,utu:9246,kb1234,kipeha,0,0,1
Maker Ashton Rogert,Nystrand,LUO2,9253,utu:9253,mn1234,maasro,0,0,1
Aaroni Pouria,Vajanto,FYS,9256,utu:9256,av1234,aapova,0,0,1
Hao Miikkali Miki,Trieu,KAU5,9266,utu:9266,ht1234,hamimi,0,0,1
Viikari,Eerilä,VAL,9273,utu:9273,ve1234,vieeri,0,0,1
Jasem Del,Kumpuvaara,TAL2,9277,utu:9277,jk1234,jadeku,0,0,1
Anssi,Leutola,KUL,9281,utu:9281,al1234,anleut,0,0,1
Adedayo,Ylinenpää,ITA,9290,utu:9290,ay1234,adylin,0,0,1
Sigfrid Aleksei Aadan,Yli-Moijala,KAS,9292,utu:9292,sy1234,sialaa,0,0,1
Rikhard Moh'd Knud,Sorrola,OHJ,9293,utu:9293,rs1234,rimokn,0,0,1
Tiuhti Pirkko-Helena,Al-Faisal,OHJ,9303,utu:9303,ta1234,tipihe,0,0,1
Irmi Kaija-Liisa,Källberg,TIE7,9313,utu:9313,ik1234,irkali,0,0,1
Ronan Iivana,Korpialho,FOL,9314,utu:9314,rk1234,roiiko,0,0,1
Siia Sickan Henriette,Jernvall,ARK2,9324,utu:9324,sj1234,sisihe,0,0,1
Hay S Earl,Viman,LAS2,9325,utu:9325,hv1234,haseav,0,0,1
Vilhelmina,Sidorova,MAA2,9335,utu:9335,vs1234,visido,0,0,1
Oluwasegun Ensi,Tumelius,TIE7,9338,utu:9338,ot1234,olentu,0,0,1
Annabel Amadea Sisi,Kay,KUL,9344,utu:9344,ak1234,anamsi,0,0,1
Fatih Haaruun Wille,Huhtaluoma,TIE3,9345,utu:9345,fh1234,fahawi,0,0,1
Jony Md,Upla,TUR,9347,utu:9347,ju1234,jomdup,0,0,1
Aino-Linnea Aleksa,Levonmaa,KRE,9353,utu:9353,al1234,ailial,0,0,1
Olakunle Tolga Adjei,Ahto,KAS4,9358,utu:9358,oa1234,oltoad,0,0,1
Pauline Veneda Lay,Hellund,MAR2,9367,utu:9367,ph1234,pavela,0,0,1
Sascha Sameli Vilkku,Hekkanen,ELI,9374,utu:9374,sh1234,sasavi,0,0,1
Meiling,Mäkikallio,TEK,9381,utu:9381,mm1234,memkik,0,0,1
Volkan Jameel,Sadik,TAI,9388,utu:9388,vs1234,vojasa,0,0,1
Benedicte Maja-Lisa,Mäki-Ullakko,POL3,9392,utu:9392,bm1234,bemali,0,0,1
Mia-Lisa Esme,Multasniemi,FYS,9393,utu:9393,mm1234,milies,0,0,1
Pekantytär Milla-Reetta,Koivuluoma,BIO2,9399,utu:9399,pk1234,pemire,0,0,1
Ashkan Olli-Jaakko,Karjula,TEK,9406,utu:9406,ak1234,asolja,0,0,1
Sivina Aiyana Beerit,Puhtila,TER2,9414,utu:9414,sp1234,siaibe,0,0,1
Sharma Haris,Soinila,MAA2,9417,utu:9417,ss1234,shhaso,0,0,1
Raija-Helena Manijeh,Noor,KAU5,9423,utu:9423,rn1234,rahema,0,0,1
Mahamuud Malla,Virko,GEO,9432,utu:9432,mv1234,mamavi,0,0,1
Farhad Laurentius Vivek,Siniluoto,TER,9438,utu:9438,fs1234,falavi,0,0,1
Maren,Muurimäki,MAR,9442,utu:9442,mm1234,mamuur,0,0,1
Roniel Ashraf Ionel,Meriheinä,KOT,9449,utu:9449,rm1234,roasio,0,0,1
Sanaa Suvi-Sisko,Aarela,JOH2,9459,utu:9459,sa1234,sasusi,0,0,1
Raj Amani Mahbub,Aallos,ENG,9468,utu:9468,ra1234,raamma,0,0,1
Ahlaam Thom,Iijalainen,FIL,9469,utu:9469,ai1234,ahthii,0,0,1
Taru-Maija Andreasdotter,Corin,YLE2,9476,utu:9476,tc1234,tamaan,0,0,1
Siri,Vähä-Savo,FYS,9486,utu:9486,sv1234,sivh s,0,0,1
Parinaz Oiti,Viljakka,BIO3,9490,utu:9490,pv1234,paoivi,0,0,1
Hannu-Tapani,Viitasalo,FYS,9500,utu:9500,hv1234,hatavi,0,0,1
Eevi-Lotta Mirana,Vesala,FOL,9510,utu:9510,ev1234,eelomi,0,0,1
Christjan Kare,Hägerstrand,MED,9516,utu:9516,ch1234,chkahg,0,0,1
Mirza,Lam,MON,9522,utu:9522,ml1234,mirlam,0,0,1
Anseli,Kääriä,KLA,9528,utu:9528,ak1234,anskri,0,0,1
Leone Bashiir Mirko,Tiisala,BIO2,9531,utu:9531,lt1234,lebami,0,0,1
Mariza Kit Loretta,Sohkanen,TIL,9533,utu:9533,ms1234,makilo,0,0,1
Jose René Raikko,Tuura,OIK,9538,utu:9538,jt1234,jorera,0,0,1
Muhumed Celine,Arovainio,YRI2,9545,utu:9545,ma1234,mucear,0,0,1
Dawn Loren Jolanda,Riihijärvi,SAK,9551,utu:9551,dr1234,dalojo,0,0,1
Elegia,Vannas,ARK,9560,utu:9560,ev1234,elvann,0,0,1
